OldIO,NewIO,NIOBase,NIOType,ChunkedNIO,SingleWriteNIO,DirectNIO,S100MiB,S1MiB,INCompressor,Verifier,ITracing,Tracing,TracingLevel,Severe,Finest,Statistics,PERF
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3901.8257167339325
0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,2658.679104298353
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4529.962495565414
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4223.096270531416
-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,2424.854072570801
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,6477.988594830036
-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3883.9654295146465
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5196.484133988619
1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,5366.929628044367
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,3875.2098763883114
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,4616.754346936941
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5545.054647803307
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,2454.869638994336
1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2116.883581146598
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,3059.7797446399927
1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,7259.967828422785
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3969.407949373126
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3920.441826045513
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,5155.954095125198
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,3162.458593323827
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,11673.997823059559
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2825.5669796168804
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2931.569677501917
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,3427.1800016909838
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,15218.901658415794
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4184.545906037092
1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,3679.0804278999567
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3420.39601957798
2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,7259.61177188158
1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,3278.8240098953247
0.0,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2857.973772659898
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2823.885901629925
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,0.0,11952.477256178856
1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5532.914347529411
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,10431.108062446117
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4146.487636238337
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4834.768994897604
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3865.064229413867
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-1.0,-0.0,-0.0,0.0,3615.916243046522
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,4735.126203507185
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4950.295345813036
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5487.873440623283
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.925285607576
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3016.682906448841
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,4612.063731729984
1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1669.8448941931129
1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,3245.7144349068403
0.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4480.525149822235
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1915.8069111853838
2.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,4342.53384116292
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,5048.453013092279
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3512.8882133960724
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2558.4631846547127
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4260.924699693918
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,6883.08418956399
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3488.328660964966
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3984.742199599743
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,4167.039710909128
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,3189.0373546779156
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6490.67599439621
1.0,-0.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2758.299795627594
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,5144.6477038264275
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,2809.2870923280716
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,3812.1878685951233
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.645808443427
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5362.5739515423775
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,3725.4247473031282
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6644.734047532082
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4082.4814390540123
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2220.175092637539
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2401.2035693228245
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2313.572161182761
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,3302.4735309183598
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2285.592255949974
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4517.96363568306
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3422.0967420637608
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1701.3976426497102
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,5003.401301711798
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,2123.5656574219465
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,10314.045511722565
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013.770425319672
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,7157.279648602009
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,-0.0,4831.965724915266
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4358.722381532192
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4273.273231655359
2.0,-1.0,-0.0,-1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5012.847850084305
0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,5001.693703651428
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,4414.691032022238
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.0,1.0,3319.8338656425476
-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,5574.230166345835
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2042.0505639910698
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2996.4291826039553
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3687.0271187871695
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,4698.891925424337
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3879.519388318062
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2752.0356560647488
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,5509.081150442362
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,4795.316947907209
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,5797.881803244352
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2295.8280220627785
-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2974.4644229114056
0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,-628.9868331290781
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,5759.420821219683
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4329.869523882866
-0.0,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,4622.287220031023
1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,2900.008825689554
1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,0.0,3104.906350672245
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2956.4143207222223
-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,4438.380824267864
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,3832.416545704007
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,5495.578995287418
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4429.409672766924
1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,2412.530096232891
-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1296.8707561567426
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5080.23928552866
-0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,1810.8802407234907
1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,-0.0,2639.5841603279114
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,4292.366702288389
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,2872.2157887518406
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3739.0671150684357
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,4082.396722152829
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2674.8033089339733
1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,2443.686025813222
1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,3182.361662864685
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4292.873530358076
0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4048.0225325524807
0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5366.896232396364
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,2317.262871399522
1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,1.0,4184.1770805716515
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,6770.706360697746
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,4353.318179905415
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,930.7058311365545
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,2958.6201523840427
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4083.293002411723
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6775.597349792719
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1733.8008751273155
1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.7336557507515
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,1.0,3388.9189024418592
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3580.3054322451353
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4568.021256476641
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,4054.1408117115498
-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6598.3602613806725
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7844.201116830111
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,2906.773163303733
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,9882.195582926273
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,4990.129478305578
1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,4156.221976518631
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,4174.590074032545
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3038.2250638604164
1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,9777.119123160839
0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,2634.97236867249
1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-0.0,0.0,1194.7694557383657
1.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,2522.6468432843685
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,1.0,4781.678263485432
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2676.6656074225903
0.0,1.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,5279.384901255369
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,12186.328316867352
1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1773.286563321948
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,3195.768542200327
2.0,-1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2052.0970062464476
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,1.0,-0.0,1.0,3213.8932934850454
-0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.349924504757
-0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4984.180632948875
-0.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5005.1585021317005
1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,4009.0117501169443
-0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3464.3896291404963
-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2396.8834984749556
2.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4995.780218392611
