OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,PERF
-0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,-0.0,-1.0,0.0,-1.0,-0.0,-1.0,-0.0,1.0,1.0,2.0,1.0,2.0,-0.0,-1.0,1.0,2.0,-2.0,-1.0,3.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-1.0,2.0,1.0,-32.21302582251653
-0.0,-0.0,1.0,2.0,0.0,-1.0,0.0,-2.0,0.0,-0.0,0.0,1.0,-1.0,1.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,2.0,0.0,0.0,3.0,1.0,-0.0,1.0,-1.0,0.0,-0.0,2.0,-1.0,-1.0,1.0,-2.0,0.0,-1.0,1.0,1.0,26.26413700477261
-0.0,1.0,-1.0,-1.0,-0.0,0.0,-0.0,-1.0,1.0,2.0,1.0,0.0,1.0,3.0,-1.0,1.0,-1.0,-0.0,2.0,1.0,2.0,-2.0,-1.0,1.0,1.0,-0.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-0.0,-1.0,0.0,1.0,-1.0,0.0,-19.8182835239748
-1.0,1.0,-1.0,-0.0,-0.0,-2.0,2.0,1.0,1.0,0.0,1.0,-0.0,-1.0,-1.0,-1.0,1.0,-0.0,-0.0,-2.0,0.0,0.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,-2.0,-1.0,-0.0,2.0,-0.0,-2.0,2.0,-1.0,2.0,-0.0,-0.0,0.0,8.153956897062194
-0.0,-0.0,0.0,-1.0,-0.0,0.0,1.0,0.0,1.0,1.0,3.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,2.0,-0.0,0.0,-0.0,-2.0,-0.0,2.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,-1.0,2.0,1.0,-7.635148996114704
1.0,0.0,1.0,2.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-1.0,-0.0,-2.0,2.0,1.0,-2.0,1.0,-1.0,-0.0,1.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,-0.0,-1.0,-0.0,2.0,1.0,0.0,1.0,1.0,1.0,-0.0,-1.0,1.0,-5.395657629865188
0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-1.0,1.0,0.0,-1.0,-2.0,-1.0,-0.0,1.0,-2.0,-1.0,-0.0,2.0,-0.0,-0.0,1.0,1.0,1.0,2.0,2.0,-0.0,0.0,1.0,0.0,-1.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,1.0,4.9312073748331375
-2.0,-0.0,-2.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,2.0,-1.0,2.0,-1.0,0.0,-2.0,-2.0,2.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-0.0,1.0,1.0,1.0,-1.0,0.0,53.998261136707995
-1.0,1.0,-0.0,-1.0,0.0,1.0,0.0,1.0,-0.0,0.0,-1.0,1.0,1.0,-2.0,-1.0,0.0,1.0,3.0,-0.0,0.0,-1.0,-1.0,-0.0,-0.0,-0.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.0,2.0,0.0,33.768335443090145
1.0,1.0,-2.0,-1.0,-0.0,1.0,-2.0,0.0,-0.0,0.0,-0.0,1.0,-2.0,1.0,-2.0,3.0,2.0,-1.0,0.0,-2.0,1.0,1.0,1.0,2.0,-0.0,-1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,2.0,0.0,-1.0,0.0,12.645016339940149
-0.0,1.0,-0.0,-1.0,1.0,-1.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-0.0,-0.0,4.0,-1.0,1.0,-2.0,-0.0,-0.0,-2.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-43.37413047154617
0.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,2.0,-0.0,1.0,0.0,-0.0,-1.0,1.0,-2.0,-1.0,1.0,-0.0,-1.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,15.49883327145971
1.0,-0.0,2.0,1.0,-0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-0.0,1.0,-1.0,0.0,-2.0,-2.0,-1.0,1.0,1.0,-2.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,1.0,1.0,1.0,35.59395012850267
0.0,-1.0,1.0,2.0,-0.0,-0.0,-2.0,1.0,-0.0,-0.0,2.0,-1.0,1.0,1.0,-2.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-2.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-1.0,1.0,-0.0,1.0,0.0,-1.0,-15.845661434961922
0.0,1.0,1.0,-1.0,-0.0,-0.0,1.0,2.0,-0.0,1.0,2.0,0.0,2.0,1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,1.0,0.0,1.0,2.0,0.0,-1.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-2.4230608302598773
-1.0,-1.0,1.0,2.0,-0.0,-2.0,-0.0,1.0,0.0,-0.0,-1.0,1.0,-2.0,2.0,-0.0,1.0,1.0,2.0,-1.0,0.0,-2.0,-0.0,2.0,-1.0,-1.0,1.0,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,-0.0,1.0,-0.0,48.64329240807663
-0.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-1.0,2.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,-0.0,0.0,0.0,0.0,25.342053779897952
-1.0,-0.0,-1.0,-2.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,1.0,-1.0,-1.0,-2.0,-0.0,-3.0,2.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,3.0,-0.0,-1.0,-1.0,1.6733566939680644
0.0,0.0,0.0,2.0,0.0,-1.0,-1.0,2.0,1.0,-1.0,-0.0,1.0,1.0,-1.0,-0.0,0.0,2.0,-2.0,0.0,-1.0,-1.0,-1.0,-0.0,0.0,-1.0,2.0,-0.0,-1.0,0.0,-0.0,1.0,1.0,-1.0,2.0,0.0,0.0,2.0,-1.0,-0.0,-3.989538124759916
1.0,-0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,-2.0,-0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-0.0,1.0,1.0,2.0,-1.0,-1.0,2.0,0.0,2.0,-3.0,-2.393057745284043
-0.0,2.0,-1.0,-1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,-1.0,-1.0,3.0,3.0,-1.0,-0.0,1.0,1.0,-0.0,-2.0,-0.0,-1.0,3.0,1.0,2.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,-1.0,2.0,-2.0,1.0,14.258996403433185
-1.0,-0.0,-1.0,0.0,-0.0,1.0,-2.0,0.0,-1.0,-2.0,-0.0,-2.0,1.0,1.0,2.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-2.0,2.0,-0.0,2.0,1.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-1.0,1.0,1.0,0.8566386418229834
-1.0,-2.0,0.0,-1.0,0.0,-0.0,0.0,3.0,0.0,-0.0,2.0,1.0,-2.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,1.0,-0.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,1.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,-0.0,36.633301984976114
1.0,0.0,-1.0,0.0,0.0,-0.0,0.0,-2.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-0.0,-2.0,0.0,1.0,-3.0,0.0,-1.0,1.0,1.0,1.0,-0.0,1.0,-1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-1.0,-2.0,0.0,3.0,1.0,2.7527576599078776
-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-2.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,-0.0,1.0,2.0,-1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,3.0,1.0,-1.0,0.0,-12.44672531862206
-0.0,2.0,2.0,-0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,-1.0,-2.0,1.0,-2.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-2.0,5.253620928263812
-1.0,-1.0,1.0,0.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-3.0,-0.0,-2.0,-0.0,-0.0,-2.0,-3.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,3.0,-2.0,-1.0,0.0,-0.0,-0.0,-0.0,-9.711537155949769
1.0,-1.0,-1.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,0.0,1.0,-0.0,-1.0,-0.0,-0.0,-1.0,1.0,1.0,2.0,-1.0,-0.0,-1.0,-0.0,2.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,15.695263257892226
1.0,-0.0,-0.0,-1.0,-0.0,0.0,0.0,0.0,-1.0,2.0,-0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,1.0,-2.0,0.0,-1.0,-1.0,1.0,0.0,-0.0,3.0,-1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,2.0,19.205491408488484
-1.0,2.0,1.0,0.0,-0.0,0.0,-2.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,-1.0,1.0,-0.0,-2.0,1.0,2.0,-1.0,2.0,1.0,0.0,1.0,-0.0,2.0,-1.0,-0.0,-0.0,1.0,-1.0,1.0,25.79747030210664
-1.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0,1.0,3.0,-0.0,-0.0,0.0,-0.0,-2.0,2.0,-1.0,0.0,0.0,2.0,-1.0,-2.0,0.0,1.0,0.0,-0.0,-1.0,1.0,0.0,6.291336812045348
-2.0,0.0,-1.0,-0.0,0.0,1.0,-3.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,2.0,-1.0,2.0,0.0,2.0,-0.0,1.0,-1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,2.0,-1.0,1.0,-0.0,-1.0,1.0,2.0,-2.0,-0.0,5.593446288933212
0.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,3.0,0.0,-0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-0.0,0.0,-1.0,0.0,-0.0,1.0,-1.0,3.0,2.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,2.0,1.0,-0.0,-0.0,-34.972883926122144
2.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-2.0,-0.0,-3.0,0.0,-3.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-0.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,-0.0,8.465810590950639
2.0,2.0,1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-3.0,0.0,3.0,0.0,-1.0,1.0,-1.0,-0.0,-1.0,-1.0,-0.0,-2.0,0.0,1.0,-0.0,-0.0,2.0,-0.0,-0.0,1.0,-1.0,2.0,-1.0,-2.0,-0.0,2.0,1.0,6.5133931316831895
-2.0,-1.0,0.0,-1.0,0.0,-0.0,2.0,-0.0,-0.0,0.0,-1.0,1.0,-0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-2.0,-11.480040723055813
-3.0,1.0,1.0,-2.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0,1.0,-0.0,-0.0,-1.0,-2.0,0.0,2.0,-1.0,1.0,-1.0,-0.0,1.0,-1.0,-0.0,2.0,1.0,1.0,-0.0,0.0,-0.0,-7.633234746957742
0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,2.0,-0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,3.0,-1.0,-1.0,14.388602934724588
1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0,2.0,0.0,-1.0,3.0,0.0,2.0,1.0,-1.0,1.0,-0.0,-1.0,0.0,-0.0,-0.0,1.0,-1.0,2.0,-0.0,-0.0,1.0,-1.0,2.0,-1.0,-3.0,1.0,2.0,0.0,28.90156322784192
0.0,-0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-0.0,1.0,2.0,0.0,-0.0,-1.0,1.0,1.0,-0.0,1.0,2.0,-2.0,0.0,-0.0,-2.0,-2.0,-1.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-1.0,0.0,-19.71091177044536
1.0,-2.0,-0.0,-1.0,0.0,-2.0,2.0,0.0,-0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,-2.0,-0.0,1.0,-1.0,1.0,0.0,-1.0,-0.0,-2.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-2.0,2.0,0.0,2.0,11.754948578267543
-1.0,-1.0,-0.0,-1.0,-0.0,0.0,-1.0,-1.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-2.0,-0.0,-1.0,-3.0,1.0,-2.0,0.0,2.0,-2.0,-0.0,-1.0,1.0,-0.0,1.0,2.0,0.0,-1.0,-1.0,-0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,26.25075434782524
1.0,-0.0,0.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-0.0,-0.0,-1.0,-1.0,2.0,0.0,3.0,2.0,-1.0,0.0,-0.0,0.0,1.0,2.0,-0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.0,1.0,1.0,-1.0,4.0,0.0,-0.0,-33.25635361500994
-2.0,-2.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-2.0,2.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-0.0,-1.0,-0.0,1.0,-0.0,-1.0,0.0,2.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,19.0890624883281
-0.0,0.0,-2.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-0.0,-1.0,2.0,-3.0,0.0,0.0,-2.0,0.0,1.0,1.0,-3.0,-0.0,-2.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,1.0,-1.0,9.310263469753679
-0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,3.0,1.0,-0.0,1.0,-1.0,2.0,2.0,-1.0,-0.0,-1.0,-1.0,1.0,0.0,1.0,-0.0,-1.0,-0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,14.924639566289061
-1.0,-0.0,-1.0,-2.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,-1.0,1.0,-1.0,-0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,-1.0,-6.876897866711202
-1.0,-1.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-1.0,-0.0,-1.0,-3.0,0.0,-2.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,2.0,1.0,-0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-1.0,3.0,1.0,-2.0,17.165623373159036
-2.0,-1.0,2.0,-0.0,-0.0,-1.0,2.0,-0.0,0.0,-2.0,-0.0,-0.0,0.0,1.0,-1.0,-1.0,2.0,0.0,1.0,0.0,2.0,-0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,2.0,-0.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,3.0,-0.0,-2.0,-8.666694953641283
1.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,2.0,0.0,1.0,2.0,-0.0,2.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-0.0,0.0,1.0,2.0,0.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,21.88652208901844
1.0,-1.0,-2.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,3.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,2.0,-0.0,0.0,-0.0,-2.0,0.0,-1.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-0.0,25.67660262822651
2.0,-1.0,1.0,0.0,-0.0,-0.0,1.0,-2.0,-0.0,-2.0,-1.0,1.0,0.0,2.0,0.0,-2.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-1.0,1.0,-1.0,0.0,0.0,16.985101036440994
-1.0,0.0,2.0,-0.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,-3.0,-0.0,-1.0,-1.0,-2.0,-1.0,1.0,1.0,1.0,2.0,-2.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,2.0,-1.0,1.0,-2.0,32.43242679883258
-2.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-2.0,1.0,-1.0,2.0,-0.0,-0.0,0.0,0.0,2.0,-1.0,-1.0,1.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,-1.0,1.0,14.435063387484453
1.0,0.0,2.0,-1.0,-0.0,1.0,1.0,-2.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,-2.0,-1.0,-1.0,1.0,-1.0,-0.0,-1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,3.0,-0.0,3.0,0.0,-0.0,-1.0,-23.71424972274806
0.0,-1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,0.0,-1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,2.0,1.0,-1.0,2.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,-0.0,-14.052267258567804
-1.0,-1.0,2.0,-1.0,0.0,2.0,0.0,0.0,-0.0,0.0,-1.0,2.0,-0.0,-1.0,1.0,0.0,-0.0,2.0,1.0,1.0,1.0,-1.0,0.0,-0.0,0.0,1.0,2.0,1.0,-1.0,-0.0,1.0,1.0,-0.0,2.0,1.0,1.0,0.0,0.0,1.0,-15.882225009652435
1.0,-1.0,-2.0,0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-2.0,0.0,-4.0,-2.0,0.0,1.0,2.0,-0.0,-1.0,-2.0,0.0,-3.0,2.0,0.0,-1.0,-0.0,-1.0,2.0,1.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,16.265425371749895
1.0,1.0,-1.0,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-0.0,2.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,-0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,-1.0,-0.0,1.0,34.49936478755535
-1.0,0.0,2.0,2.0,0.0,-0.0,-1.0,1.0,0.0,2.0,-0.0,-2.0,-2.0,-1.0,-1.0,2.0,-1.0,1.0,-0.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,-1.0,1.0,1.0,-0.0,1.0,-1.0,2.0,-0.0,1.0,13.816564163442955
0.0,-1.0,-0.0,1.0,-0.0,-1.0,1.0,-1.0,1.0,2.0,1.0,1.0,-1.0,1.0,1.0,1.0,-0.0,-1.0,1.0,-2.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,2.0,-1.0,0.0,-0.0,1.0,-0.0,2.0,-2.0,-0.0,-1.0,1.0,1.0,-0.0,-54.260626046410756
-2.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,2.0,2.0,-1.0,-0.0,1.0,-2.0,-1.0,-0.0,3.0,-1.0,0.0,-1.0,-0.0,0.0,-1.0,2.0,0.0,-4.069286301191875
0.0,3.0,-1.0,-0.0,-0.0,-0.0,-1.0,1.0,-1.0,-1.0,-0.0,-0.0,-1.0,1.0,-1.0,2.0,-2.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,1.0,-1.0,1.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0.0,0.0,-14.176923398007231
2.0,2.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,2.0,-0.0,0.0,-0.0,-0.0,2.0,-2.0,-0.0,1.0,-1.0,-3.0,2.0,0.0,-3.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,2.0,0.0,-1.0,19.276507562369712
0.0,-0.0,0.0,-1.0,-0.0,-0.0,1.0,1.0,-0.0,-2.0,0.0,-1.0,-1.0,-0.0,0.0,-0.0,-2.0,1.0,-2.0,-0.0,-0.0,-1.0,3.0,-2.0,-1.0,0.0,2.0,0.0,-1.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,-2.0,-9.665454573337186
0.0,-1.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,2.0,1.0,1.0,-1.0,1.0,2.0,0.0,-3.0,1.0,-1.0,-1.0,-1.0,2.0,-0.0,1.0,-2.0,-1.0,2.0,-2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-2.0,-2.0,3.0,-0.0,-1.0,19.14437017985931
-1.0,-0.0,1.0,-1.0,0.0,1.0,1.0,-2.0,-0.0,-1.0,0.0,-2.0,1.0,0.0,-0.0,1.0,0.0,-2.0,-0.0,-2.0,-0.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,-0.0,1.0,-0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-0.0,2.0,-0.0,9.408939327852408
1.0,-1.0,1.0,0.0,-0.0,-1.0,1.0,-0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,-0.0,-2.0,-1.0,1.0,-1.0,-2.0,-2.0,1.0,-2.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,-0.0,5.948381573450602
-1.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-3.0,0.0,-1.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,2.0,-0.0,1.0,-0.0,-1.0,-1.0,0.0,2.0,-1.0,-0.0,1.0,0.0,-1.0,1.0,2.0,-1.0,18.962838236597886
1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,1.0,-1.0,1.0,2.0,-0.0,3.0,1.0,-1.0,2.0,-1.0,0.0,1.0,-2.0,1.0,-1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,2.0,-0.0,-2.0,-1.0,-6.351753561834048
0.0,-1.0,-1.0,-1.0,-0.0,2.0,-2.0,-1.0,0.0,-0.0,-1.0,-0.0,-1.0,1.0,1.0,-1.0,1.0,-3.0,-1.0,-1.0,2.0,-0.0,-3.0,1.0,1.0,-0.0,1.0,-1.0,-1.0,-0.0,1.0,1.0,0.0,1.0,1.0,-1.0,2.0,-1.0,1.0,2.0727029494904277
-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.0,-1.0,1.0,1.0,2.0,-1.0,-2.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-2.0,1.0,30.28487065357132
-0.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,-1.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.0,2.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-3.0,2.0,3.0,-1.9503999548958233
