Linear1D,Blocksize,bs_64x1,bs_64x2,Array2D,bs_128x8,bs_128x1,bs_128x2,CUDA,bs_256x1,bs_256x2,bs_64x4,bs_128x4,bs_32x4,OpenCL,Ldg,Linear2D,bs_64x16,TextureMemory,bs_32x2,bs_32x32,bs_32x1,LocalMemory,bs_512x1,bs_32x16,bs_512x2,bs_1024x1,bs_64x8,bs_32x8,API,bs_256x4,pixelPerThread,padding,performance
1.0,1.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,2.0,0.0,-1.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,0.0,-1.0,3.0,-0.0,0.0,0.0,-0.0,0.0,-2.0,1.0,0.0,-1.0,214.0,56.603600811958316
-0.0,1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-2.0,2.0,0.0,-1.0,1.0,-0.0,-1.0,-1.0,1.0,-0.0,0.0,0.0,3.0,-0.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,-80.0,65.27986932635308
-1.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-1.0,0.0,-2.0,0.0,2.0,1.0,-0.0,2.0,1.0,-1.0,-0.0,1.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,-1.0,1.0,-0.0,-7.0,-17.0,50.43564998030662
-1.0,1.0,1.0,-0.0,0.0,0.0,0.0,2.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,-2.0,-0.0,0.0,0.0,2.0,-1.0,1.0,0.0,-4.0,274.0,36.6874330252409
0.0,1.0,2.0,1.0,-0.0,0.0,-0.0,1.0,2.0,0.0,1.0,-0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,-0.0,-0.0,-2.0,-1.0,0.0,-0.0,0.0,0.0,-1.0,1.0,-0.0,3.0,-87.0,-55.44237999558449
-1.0,1.0,-1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-2.0,0.0,2.0,-1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-3.0,-32.0,34.144468150138856
0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-2.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,7.0,-856.0,22.184260731637476
-1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,-1.0,1.0,2.0,-1.0,0.0,0.0,3.0,0.0,-1.0,1.0,1.0,-0.0,0.0,0.0,-2.0,-1.0,1.0,-0.0,0.0,-670.0,58.176921111345294
1.0,1.0,-1.0,-1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-2.0,-0.0,1.0,1.0,0.0,2.0,-2.0,0.0,1.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,-31.0,26.442904553413392
-1.0,1.0,-1.0,5.0,-0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-3.0,0.0,1.0,-1.0,-1.0,-0.0,-0.0,0.0,-0.0,-1.0,-2.0,1.0,0.0,-12.0,-612.0,-89.31766256332398
-1.0,1.0,2.0,-0.0,-0.0,0.0,0.0,2.0,1.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,-1.0,-1.0,-0.0,-2.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,10.0,-633.0,-16.728970623612405
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,2.0,1.0,1.0,-1.0,-0.0,-1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,-1.0,0.0,0.0,-0.0,-1.0,0.0,1.0,0.0,-2.0,-592.0,21.233634735941887
-0.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-1.0,1.0,0.0,0.0,-0.0,2.0,0.0,0.0,-0.0,2.0,-0.0,1.0,3.0,-0.0,-2.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-1.0,1.0,-0.0,-3.0,558.0,23.620605726242065
-0.0,1.0,-2.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,1.0,1.0,0.0,1.0,454.0,31.98786730468273
1.0,1.0,-0.0,2.0,-0.0,-0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-3.0,1.0,-0.0,-2.0,-1.0,-0.0,-0.0,1.0,2.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,7.0,310.0,37.69616374373436
-2.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-63.0,67.92961203098297
-2.0,1.0,1.0,-2.0,0.0,0.0,0.0,-1.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,0.0,-1.0,0.0,-3.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-5.0,-237.0,127.8096073770523
2.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0,0.0,-0.0,3.0,0.0,1.0,-1.0,-1.0,-0.0,0.0,0.0,1.0,-1.0,1.0,-0.0,-8.0,323.0,27.034109379649163
-2.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-2.0,1.0,-1.0,-1.0,-0.0,2.0,-0.0,-0.0,-0.0,1.0,1.0,-1.0,1.0,-1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,0.0,3.0,462.0,19.680298942029477
1.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-1.0,1.0,0.0,-2.0,2.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-1.0,1.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-1.0,2.0,1.0,0.0,5.0,-104.0,76.21938116312027
1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,2.0,1.0,1.0,0.0,2.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.0,-3.0,-2.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,-10.0,-53.26504866719246
-0.0,1.0,0.0,-1.0,-0.0,-0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-3.0,2.0,0.0,-1.0,-4.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,852.0,102.45965055227279
-0.0,1.0,-0.0,-1.0,0.0,-0.0,-0.0,2.0,-0.0,0.0,-2.0,0.0,1.0,1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-3.0,383.0,36.40142680466175
0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-1.0,-1.0,-0.0,-2.0,1.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,205.0,-2.3577479000389574
-1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-2.0,-2.0,0.0,1.0,0.0,-1.0,-1.0,3.0,1.0,-2.0,-0.0,-1.0,-0.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,-0.0,1.0,0.0,6.0,-282.0,81.21626735210418
0.0,1.0,-2.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,0.0,-2.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-2.0,507.0,1.80235479850322
-0.0,1.0,-2.0,-0.0,0.0,-0.0,0.0,-0.0,2.0,-0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,2.0,1.0,3.0,-0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,479.0,133.33500859975814
1.0,1.0,-0.0,2.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,-1.0,-3.0,1.0,0.0,-1.0,2.0,1.0,-1.0,0.0,1.0,0.0,-3.0,-0.0,0.0,0.0,1.0,0.0,1.0,-0.0,4.0,1260.0,-8.911767446547747
-1.0,1.0,1.0,2.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-1.0,1.0,0.0,-3.0,0.0,0.0,-0.0,-0.0,-2.0,-1.0,1.0,0.0,2.0,-345.0,-34.50606572806835
-2.0,1.0,1.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,3.0,-0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,-2.0,-2.0,0.0,-0.0,-0.0,-1.0,-2.0,1.0,0.0,7.0,-437.0,23.27638403981924
2.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-2.0,2.0,1.0,-2.0,0.0,-0.0,2.0,-1.0,-1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,2.0,112.0,-10.672600332051516
0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-2.0,0.0,-0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,-0.0,2.0,-2.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,14.0,327.0,-5.6181419866532085
1.0,1.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,2.0,0.0,5.0,-0.0,-3.0,1.0,-1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-2.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-5.0,312.0,8.36172673329711
-0.0,1.0,2.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,-2.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-1.0,0.0,-1.0,-0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,-243.0,25.18237798690796
-1.0,1.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0,-2.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-1.0,0.0,-1.0,0.0,-0.0,-0.0,2.0,-1.0,1.0,0.0,-6.0,725.0,14.923697476685048
-2.0,1.0,-2.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-2.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,5.0,-429.0,-37.09511201500893
-0.0,1.0,0.0,-1.0,0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,-1.0,1.0,-2.0,2.0,-0.0,-0.0,2.0,1.0,-0.0,-2.0,-1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,-5.0,125.0,-6.186429539322853
-0.0,1.0,-2.0,0.0,0.0,0.0,1.0,-0.0,2.0,0.0,-0.0,-0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-2.0,1.0,-0.0,9.0,-1072.0,-0.6313571592234075
2.0,1.0,-2.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-1.0,-2.0,0.0,-1.0,2.0,1.0,-1.0,-1.0,0.0,-0.0,-0.0,0.0,-2.0,-0.0,1.0,2.0,-4.0,546.0,52.813641555309296
-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,-0.0,-1.0,0.0,-2.0,3.0,-0.0,-0.0,1.0,-4.0,0.0,0.0,-0.0,0.0,-3.0,1.0,0.0,5.0,316.0,18.335033950209617
-0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-1.0,-0.0,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,-0.0,-0.0,-1.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,-1.0,1.0,0.0,10.0,704.0,-24.366060234308243
1.0,1.0,1.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-2.0,1.0,1.0,-2.0,-1.0,0.0,-2.0,-1.0,0.0,2.0,1.0,-1.0,-0.0,0.0,0.0,-2.0,3.0,1.0,-0.0,4.0,-769.0,91.39833982229233
2.0,1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,1.0,1.0,-1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,1.0,-1.0,1.0,-0.0,-3.0,-378.0,85.05188965797424
1.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,2.0,-2.0,-0.0,1.0,-0.0,-2.0,-0.0,3.0,-1.0,1.0,-0.0,1.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.0,1.0,-0.0,3.0,674.0,1.2337175208330153
2.0,1.0,-2.0,-0.0,-0.0,0.0,-0.0,1.0,2.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-1.0,-0.0,-0.0,1.0,2.0,0.0,0.0,-1.0,1.0,1.0,-0.0,0.0,0.0,-1.0,1.0,1.0,5.0,-378.0,38.61107972145081
2.0,1.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-1.0,-2.0,-0.0,-2.0,-2.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,-1.0,0.0,1.0,0.0,-6.0,-285.0,8.46829384341836
0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-1.0,-2.0,-0.0,1.0,0.0,0.0,1.0,2.0,0.0,-2.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,2.0,1.0,-0.0,9.0,35.0,-15.577335233092308
-1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,2.0,1.0,1.0,-0.0,-1.0,0.0,-2.0,-1.0,-0.0,-1.0,-1.0,2.0,1.0,-0.0,0.0,-2.0,-1.0,1.0,0.0,-2.0,106.0,75.26027255773545
1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-2.0,0.0,0.0,-1.0,-0.0,-1.0,-2.0,1.0,0.0,-2.0,0.0,1.0,2.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-3.0,-194.0,130.57064069032668
-1.0,1.0,-0.0,-0.0,0.0,0.0,0.0,2.0,-0.0,0.0,-1.0,-0.0,3.0,1.0,1.0,-1.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,9.0,31.0,-69.24549166321755
-1.0,1.0,-2.0,-0.0,0.0,0.0,0.0,-0.0,1.0,1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,-0.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,0.0,1.0,2.0,1.0,-0.0,-3.0,-882.0,19.738280616998672
2.0,1.0,-1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-1.0,1.0,-1.0,1.0,-0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,2.0,-0.0,1.0,0.0,2.0,866.0,10.376191186606883
0.0,1.0,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,2.0,0.0,-2.0,-0.0,2.0,-1.0,-1.0,-1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,-1.0,-0.0,-0.0,-0.0,2.0,2.0,1.0,0.0,6.0,879.0,-30.935067006349563
-0.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,-1.0,1.0,0.0,-2.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,2.0,-0.0,1.0,-1.0,2.0,-0.0,1.0,0.0,-3.0,2.0,1.0,-0.0,4.0,44.0,47.466096740365025
-0.0,1.0,-1.0,-0.0,-0.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-0.0,1.0,-1.0,0.0,-0.0,-1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,-2.0,0.0,1.0,-0.0,9.0,-495.0,18.511890594363212
-1.0,1.0,0.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-2.0,1.0,1.0,-0.0,2.0,-0.0,1.0,-2.0,-0.0,-0.0,0.0,2.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,-1.0,883.0,27.79741197526455
1.0,1.0,-1.0,-0.0,0.0,0.0,0.0,-2.0,-0.0,0.0,-0.0,0.0,2.0,1.0,1.0,1.0,-2.0,0.0,-0.0,-0.0,0.0,2.0,-1.0,-0.0,2.0,-0.0,0.0,-2.0,-0.0,1.0,0.0,-1.0,744.0,89.11767907977104
-1.0,1.0,-0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,1.0,0.0,2.0,1.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-4.0,-582.0,55.368969660997394
1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-2.0,1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,2.0,0.0,1.0,-1.0,1.0,-0.0,-0.0,0.0,-1.0,-3.0,1.0,3.0,1.0,32.0,94.63462076425552
0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-2.0,-2.0,2.0,-0.0,-0.0,0.0,-2.0,0.0,1.0,-0.0,-1.0,732.0,-37.62567271888256
1.0,1.0,-1.0,-1.0,0.0,0.0,-0.0,-0.0,2.0,-0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,2.0,470.0,-5.329104944244027
-2.0,1.0,-0.0,2.0,0.0,-0.0,0.0,-2.0,0.0,0.0,-1.0,-0.0,-1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,2.0,2.0,-0.0,0.0,-2.0,-1.0,1.0,-0.0,2.0,526.0,-15.98320849597454
-1.0,1.0,2.0,1.0,-0.0,-0.0,-0.0,1.0,2.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,3.0,-612.0,-23.26822750687599
1.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-1.0,0.0,1.0,0.0,8.0,159.0,3.98940940476954
-1.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,1.0,2.0,0.0,0.0,-1.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,-0.0,-8.0,834.0,-5.565677084177732
-0.0,1.0,0.0,-1.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,2.0,-1.0,0.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,2.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-64.0,94.79907418727875
1.0,1.0,1.0,-1.0,-0.0,0.0,-0.0,-1.0,2.0,-0.0,0.0,-0.0,1.0,1.0,-1.0,1.0,-3.0,0.0,-1.0,2.0,-0.0,-1.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-1.0,1.0,-0.0,-1.0,1261.0,74.34204659342765
-1.0,1.0,-2.0,-2.0,0.0,-0.0,0.0,0.0,-2.0,-0.0,3.0,-0.0,2.0,-2.0,3.0,0.0,-0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,2.0,-0.0,0.0,0.0,-0.0,-2.0,1.0,2.0,3.0,21.0,189.9574111199379
1.0,1.0,1.0,2.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-2.0,-0.0,-0.0,2.0,-1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-7.0,-1120.0,40.43989960849285
-0.0,1.0,1.0,-1.0,-0.0,-0.0,0.0,0.0,2.0,0.0,-0.0,-0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,7.0,929.0,45.51711142003536
-1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,3.0,-0.0,0.0,-0.0,0.0,-3.0,1.0,0.0,4.0,-118.0,41.33354061663151
0.0,1.0,-1.0,0.0,0.0,-0.0,0.0,-2.0,-0.0,1.0,1.0,1.0,0.0,-2.0,1.0,-1.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,-1.0,2.0,-0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,-35.0,38.87731830835342
1.0,1.0,-3.0,1.0,1.0,0.0,0.0,-1.0,0.0,-0.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.0,0.0,2.0,-1.0,1.0,-0.0,-2.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,473.0,-45.12002992451191
-1.0,1.0,-3.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-1.0,-0.0,2.0,-0.0,-0.0,-2.0,2.0,-0.0,-2.0,1.0,-0.0,-1.0,-1.0,0.0,2.0,-0.0,-0.0,2.0,2.0,1.0,0.0,8.0,-227.0,-58.83696196913719
-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,2.0,0.0,-0.0,-0.0,0.0,2.0,-1.0,-2.0,1.0,-0.0,-1.0,-0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-0.0,925.0,0.2571098799817264
-0.0,1.0,-2.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-2.0,0.0,-1.0,1.0,0.0,1.0,2.0,-0.0,3.0,1.0,-0.0,2.0,1.0,1.0,2.0,0.0,-0.0,-1.0,-0.0,1.0,-0.0,3.0,57.0,86.23211521148681
-1.0,1.0,2.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,-2.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,1.0,-0.0,-0.0,-0.0,1.0,-1.0,1.0,0.0,8.0,487.0,6.492850163727999
-0.0,1.0,1.0,-1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,2.0,0.0,-2.0,-1.0,0.0,0.0,-0.0,0.0,-1.0,0.0,1.0,-0.0,-9.0,-258.0,1.5068579373508693
0.0,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-0.0,-2.0,0.0,-1.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,8.0,-31.0,-53.827426463365555
1.0,1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,-0.0,1.0,-1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-2.0,3.0,1.0,0.0,3.0,-373.0,-12.454621284604073
2.0,1.0,-1.0,-0.0,0.0,-0.0,0.0,-1.0,2.0,-0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,9.0,-1297.0,39.942149608135225
1.0,1.0,-1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,2.0,1.0,-0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-1.0,-2.0,-0.0,-0.0,-0.0,-2.0,2.0,1.0,0.0,-6.0,-914.0,-44.26324789345264
-0.0,1.0,-1.0,-1.0,-0.0,1.0,0.0,2.0,1.0,0.0,-0.0,-0.0,-0.0,3.0,0.0,-1.0,-0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-2.0,-0.0,0.0,0.0,2.0,-3.0,1.0,0.0,6.0,367.0,12.854270634502173
-0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,1.0,-1.0,1.0,0.0,-1.0,2.0,-0.0,0.0,1.0,-0.0,-1.0,-2.0,1.0,-0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-326.0,8.800432233065367
-1.0,1.0,0.0,2.0,0.0,0.0,-0.0,-1.0,-1.0,0.0,-1.0,0.0,-0.0,0.0,2.0,2.0,-1.0,-0.0,-1.0,3.0,-0.0,-3.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,1.0,0.0,-9.0,54.0,14.17726473838091
-2.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-1.0,0.0,-2.0,-0.0,-0.0,-0.0,2.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-1.0,0.0,2.0,0.0,-0.0,-0.0,1.0,-1.0,1.0,0.0,-8.0,393.0,58.85487158060074
-1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-1.0,-1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,1.0,-1.0,1.0,-0.0,12.0,-1084.0,-4.81197452634573
0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,3.0,1.0,-0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-1.0,1.0,0.0,2.0,311.0,6.103176532015205
-1.0,1.0,-2.0,1.0,-0.0,-0.0,-0.0,2.0,0.0,2.0,-0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,2.0,-1.0,1.0,0.0,6.0,1303.0,-2.666351277567446
