OperatingSystemCharacteristics,SQLITE_SECURE_DELETE,ChooseSQLITE_TEMP_STORE,SQLITE_TEMP_STOREzero,SQLITE_TEMP_STOREone,SQLITE_TEMP_STOREtwo,SQLITE_TEMP_STOREthree,EnableFeatures,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,DisableFeatures,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,OmitFeatures,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,Options,SetAutoVacuum,AutoVacuumOff,AutoVacuumOn,SetCacheSize,StandardCacheSize,LowerCacheSize,HigherCacheSize,LockingMode,ExclusiveLock,NormalLockingMode,PageSize,StandardPageSize,LowerPageSize,HigherPageSize,HighestPageSize,PERF
2.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,-0.0,2.0,1.0,1.0,-1.0,0.0,1.0,1.0,-0.0,1.0,1.0,2.0,-1.0,-0.0,1.0,-1.0,2.0,0.0,1.0,-1.0,0.0,0.0,39.16130349127749
-1.0,-1.0,1.0,0.0,1.0,0.0,-0.0,2.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,1.0,1.0,-1.0,-1.0,-0.0,2.0,-0.0,2.0,1.0,1.0,2.0,-0.0,0.0,1.0,-0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1.0,-20.883386188294875
0.0,-1.0,-1.0,-0.0,2.0,-2.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,1.0,-2.0,1.0,0.0,-1.0,1.0,1.0,2.0,-0.0,1.0,1.0,-1.0,0.0,2.0,-0.0,2.0,-1.0,2.0,-1.0,0.0,1.0,1.0,6.820678606235107
0.0,-0.0,1.0,-0.0,1.0,-2.0,2.0,0.0,-0.0,1.0,-2.0,-0.0,1.0,-1.0,1.0,-2.0,1.0,-1.0,1.0,0.0,-3.0,-0.0,-1.0,-3.0,-2.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-3.0,1.0,1.0,-1.0,-0.0,1.0,-0.0,1.0,0.3288667665398873
0.0,0.0,0.0,-2.0,-1.0,2.0,0.0,-0.0,-0.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,-0.0,2.0,0.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,1.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,19.915163998504593
1.0,-0.0,2.0,-1.0,1.0,1.0,-0.0,-0.0,-2.0,-1.0,-0.0,-0.0,1.0,1.0,2.0,-0.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,0.0,-2.0,2.0,1.0,-0.0,3.0,-2.0,2.0,0.0,1.0,0.0,2.0,-1.0,1.0,-0.0,32.170780118126174
-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-1.0,-0.0,-2.0,-2.0,-0.0,0.0,0.0,0.0,-1.0,-0.0,1.0,-0.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-1.0,0.0,1.0,-6.247225831496533
-0.0,-1.0,1.0,-1.0,0.0,-1.0,2.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,1.0,-0.0,1.0,1.0,1.0,2.0,1.0,2.0,-1.0,0.0,0.0,-0.0,1.0,1.0,1.0,-1.0,1.0,-0.0,-0.0,0.0,2.0,-10.322155915635634
-1.0,1.0,0.0,1.0,-2.0,0.0,0.0,-0.0,-2.0,0.0,0.0,2.0,-1.0,1.0,1.0,1.0,-0.0,-1.0,1.0,-1.0,-0.0,-0.0,2.0,2.0,0.0,-1.0,2.0,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,-0.0,-1.0,-0.0,1.0,0.0,6.709447665061105
1.0,-1.0,-0.0,-1.0,-2.0,1.0,2.0,2.0,1.0,-0.0,1.0,1.0,-1.0,2.0,2.0,-0.0,-1.0,-1.0,2.0,0.0,-1.0,0.0,2.0,2.0,0.0,-0.0,1.0,1.0,1.0,-1.0,1.0,2.0,2.0,-1.0,1.0,-0.0,2.0,-0.0,-0.0,-13.922062759399646
1.0,1.0,-0.0,1.0,-3.0,1.0,0.0,-1.0,-2.0,-0.0,-1.0,-1.0,2.0,0.0,-2.0,1.0,-1.0,2.0,-2.0,0.0,1.0,1.0,1.0,0.0,-2.0,2.0,-1.0,1.0,2.0,-0.0,-1.0,1.0,-0.0,1.0,-1.0,1.0,-1.0,-0.0,-0.0,36.17309592616752
-0.0,-0.0,1.0,2.0,1.0,-2.0,-0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-2.0,1.0,2.0,2.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,12.014021283511225
0.0,-0.0,-3.0,-2.0,1.0,-0.0,-2.0,-0.0,1.0,-1.0,1.0,2.0,-2.0,1.0,-3.0,-1.0,-0.0,-2.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,-2.0,0.0,1.0,21.694455064193793
-0.0,-1.0,-3.0,-0.0,-2.0,-0.0,-1.0,0.0,0.0,-1.0,-0.0,-1.0,-2.0,2.0,-1.0,2.0,-0.0,1.0,1.0,-1.0,-2.0,-0.0,1.0,1.0,-2.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0,-17.303752633482084
-0.0,0.0,0.0,1.0,1.0,-0.0,-2.0,-0.0,0.0,3.0,0.0,-0.0,2.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-3.0,0.0,1.0,1.0,-1.0,1.0,1.0,-0.0,2.0,-1.0,1.0,1.0,0.0,1.0,-0.0,2.0,0.0,-1.0,12.375751327320566
-0.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-0.0,2.0,-2.0,0.0,-1.0,-2.0,2.0,1.0,-0.0,2.0,0.0,2.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,0.0,2.0,-0.0,1.0,-1.0,0.0,0.0,1.0,20.090037285383257
-1.0,-2.0,0.0,-0.0,-1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,-2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-0.0,1.0,0.0,-0.0,1.310830101080885
-2.0,0.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,4.0,-1.0,3.0,-0.0,0.0,1.0,1.0,-0.0,-1.0,-1.0,0.0,-1.0,1.0,-0.0,1.0,-2.0,-0.0,1.0,2.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.9187889609085953
-1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,-0.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,0.0,-0.0,1.0,1.0,-1.0,-3.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,9.630499836138036
-0.0,-1.0,0.0,-2.0,-0.0,-0.0,2.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,0.0,2.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,22.40397639498374
-0.0,-2.0,-0.0,0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-1.0,-0.0,-2.0,2.0,0.0,1.0,1.0,1.0,-0.0,1.0,1.0,-2.0,1.0,-2.0,1.0,0.0,-2.0,2.0,1.0,-1.0,-0.0,2.0,1.0,-1.0,1.0,0.0,1.0,-3.0,1.0,1.0,26.646890987194727
-1.0,-2.0,-1.0,0.0,1.0,-1.0,-1.0,-0.0,-2.0,1.0,-0.0,1.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,2.0,-0.0,1.0,0.0,-2.0,0.0,2.0,-2.0,1.0,1.0,1.0,-1.0,1.0,1.0,-0.0,2.0,1.0,-0.0,1.0,0.0,-0.0,22.271582086475924
0.0,0.0,-0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,1.0,-1.0,-0.0,1.0,-1.0,0.0,-1.0,1.0,-1.0,-0.0,-3.0,-1.0,-2.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,28.57604159981679
0.0,-1.0,-1.0,-2.0,2.0,0.0,-1.0,1.0,-0.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-3.0,2.0,-2.0,-2.0,0.0,0.0,1.0,1.0,-2.0,1.0,2.0,-1.0,-0.0,-1.0,2.0,1.0,-1.0,-0.0,2.0,0.0,1.0,1.0,-0.0,-1.0,5.667447977675871
-1.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,-2.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-0.0,-0.0,-0.0,2.0,-1.0,1.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,1.1378737912889225
1.0,-2.0,1.0,-1.0,1.0,0.0,2.0,1.0,2.0,-2.0,1.0,1.0,-0.0,1.0,2.0,-0.0,2.0,2.0,-2.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,-3.0,0.0,2.0,27.66339532710238
1.0,0.0,-1.0,-2.0,-0.0,-1.0,2.0,0.0,0.0,2.0,1.0,1.0,-4.0,-0.0,0.0,-0.0,-0.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,39.02775491678443
-1.0,-0.0,-2.0,-3.0,-1.0,1.0,0.0,-0.0,1.0,2.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-1.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,-12.018698050865243
0.0,-2.0,0.0,1.0,0.0,-1.0,0.0,-0.0,-1.0,-1.0,0.0,-0.0,1.0,0.0,1.0,-1.0,-1.0,-0.0,-1.0,-0.0,1.0,2.0,2.0,2.0,-0.0,0.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.45382675630436153
1.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,-0.0,-1.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-0.0,1.0,-2.0,2.0,1.0,-2.0,1.0,2.0,0.0,2.0,0.0,-1.0,1.0,0.0,-1.0,21.863381891134672
-1.0,1.0,-1.0,0.0,-1.0,0.0,-0.0,-1.0,-3.0,1.0,0.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,0.0,1.0,2.0,-3.0,-0.0,1.0,2.0,-0.0,-2.0,2.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,-1.0,-10.183544491717626
0.0,1.0,-1.0,1.0,-2.0,0.0,0.0,-1.0,-1.0,2.0,-0.0,1.0,-0.0,1.0,-1.0,0.0,-1.0,-2.0,0.0,-2.0,-1.0,2.0,1.0,2.0,-1.0,-0.0,1.0,1.0,0.0,-0.0,0.0,2.0,2.0,-1.0,-0.0,-1.0,2.0,0.0,0.0,19.149871719489546
0.0,1.0,-1.0,1.0,-0.0,-0.0,-1.0,1.0,-0.0,1.0,0.0,-2.0,1.0,1.0,-1.0,-0.0,-0.0,-1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,-0.0,1.0,1.0,0.0,-1.0,0.0,2.0,-1.0,2.0,-1.0,0.0,-0.0,2.0,0.0,-0.0,-3.85604617758114
1.0,1.0,0.0,-1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,2.0,0.0,-2.0,-2.0,1.0,-1.0,-1.0,3.0,1.0,-1.0,2.0,-0.0,0.0,1.0,1.0,1.0,-0.0,-1.0,0.0,2.0,-8.164297946134184
-0.0,-0.0,-2.0,-1.0,-0.0,-2.0,1.0,-1.0,-0.0,3.0,1.0,-3.0,-0.0,1.0,0.0,1.0,-1.0,2.0,-0.0,-0.0,-0.0,-2.0,-0.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,2.0,-2.0,0.0,-1.0,1.0,0.0,1.0,10.169468417038917
-0.0,-1.0,-1.0,0.0,-0.0,-0.0,-0.0,1.0,-1.0,-0.0,1.0,-2.0,-1.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.0,1.0,-1.0,-3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-1.0,0.0,2.0,9.237754864316488
0.0,-0.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-2.0,2.0,-2.0,1.0,2.0,-0.0,-1.0,1.0,1.0,0.0,-0.0,-0.0,2.0,1.0,3.0,-2.0,-1.0,0.0,-0.0,1.0,-1.0,1.0,1.0,-3.0,2.0,1.0,1.0,-0.0,0.0,1.0,0.0,9.476118750725036
0.0,-0.0,0.0,-0.0,-2.0,0.0,1.0,0.0,0.0,1.0,-0.0,-1.0,-1.0,1.0,-2.0,-2.0,-1.0,1.0,-1.0,-1.0,1.0,-0.0,-1.0,2.0,-0.0,-2.0,1.0,2.0,0.0,-0.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,-1.0,-9.576931943853744
-1.0,-2.0,1.0,1.0,-1.0,-1.0,1.0,-0.0,-1.0,-0.0,1.0,-3.0,2.0,0.0,3.0,1.0,3.0,-1.0,1.0,-0.0,-1.0,-2.0,2.0,1.0,1.0,-0.0,1.0,-0.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,14.581880998842106
-2.0,-1.0,-2.0,-0.0,-2.0,-1.0,1.0,-1.0,-4.0,-0.0,-0.0,-2.0,1.0,-0.0,1.0,1.0,1.0,3.0,2.0,-2.0,0.0,1.0,0.0,1.0,1.0,-2.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-18.389379594882115
-1.0,1.0,1.0,-0.0,0.0,1.0,-2.0,-0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-3.0,-0.0,2.0,-0.0,1.0,3.0,1.0,0.0,1.0,-0.0,-0.0,-1.0,0.0,1.0,1.0,-1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.0,0.0,-14.255826729488847
-0.0,-1.0,-0.0,2.0,-2.0,0.0,-0.0,-0.0,-1.0,3.0,1.0,1.0,0.0,-0.0,-1.0,-1.0,1.0,-0.0,-1.0,-2.0,-0.0,-1.0,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,-0.0,0.0,0.0,17.247677197850532
0.0,1.0,2.0,-0.0,1.0,0.0,1.0,-0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-0.0,-0.0,0.0,-2.0,2.0,1.0,-2.0,2.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.0,2.0,0.0,1.0,-1.0,0.0,1.0,-3.674837612287326
2.0,2.0,-1.0,2.0,0.0,-2.0,-0.0,2.0,1.0,2.0,2.0,2.0,-1.0,1.0,0.0,1.0,-1.0,0.0,-0.0,0.0,2.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-0.0,1.0,2.0,-1.0,1.0,1.0,0.0,-0.0,0.0,10.559113786667325
1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-2.0,0.0,1.0,1.0,0.0,2.0,-2.0,1.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,5.010842279382866
-1.0,-3.0,-2.0,-0.0,-2.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-1.0,-0.0,-0.0,2.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,-0.0,-0.0,1.0,-0.0,-1.0,1.0,1.0,0.0,-0.0,-2.2811069589541724
-1.0,1.0,-2.0,-1.0,-1.0,-0.0,-1.0,-1.0,-1.0,2.0,1.0,-3.0,-1.0,-0.0,2.0,-1.0,-0.0,-0.0,-2.0,-2.0,1.0,-0.0,3.0,2.0,-0.0,2.0,-1.0,-0.0,1.0,-0.0,-1.0,1.0,2.0,-1.0,-0.0,-0.0,-0.0,1.0,1.0,14.506279561979088
-0.0,-1.0,0.0,-1.0,-1.0,0.0,3.0,-0.0,1.0,-1.0,0.0,-1.0,2.0,-0.0,-0.0,-0.0,1.0,-1.0,1.0,-1.0,1.0,2.0,-0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.0,4.642759294898689
-0.0,2.0,-1.0,-2.0,3.0,0.0,-1.0,0.0,1.0,0.0,2.0,-0.0,-1.0,0.0,2.0,-2.0,-1.0,1.0,-3.0,0.0,-1.0,1.0,-0.0,1.0,1.0,2.0,1.0,-1.0,-2.0,1.0,2.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,-0.0,16.38203641727153
-0.0,1.0,-2.0,-0.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-2.0,0.0,-0.0,-0.0,1.0,2.0,-0.0,2.0,-0.0,0.0,-0.0,1.0,0.0,1.0,1.0,-1.0,0.0,-0.0,0.0,0.0,1.0,4.448761512241184
0.0,1.0,-1.0,1.0,-4.0,1.0,0.0,-0.0,-1.0,0.0,-0.0,1.0,3.0,-0.0,1.0,-0.0,1.0,2.0,-2.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-0.0,1.0,0.0,30.31509057501
-0.0,0.0,-3.0,2.0,-2.0,-2.0,-1.0,-1.0,-0.0,-2.0,-0.0,1.0,1.0,-1.0,1.0,0.0,1.0,3.0,1.0,-0.0,0.0,-0.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,0.0,-0.0,14.833234357812216
0.0,1.0,0.0,0.0,-1.0,-0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,-3.0,0.0,2.0,-0.0,-1.0,-2.0,-1.0,2.0,1.0,2.0,-1.0,1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,2.0,2.0,2.0,-1.0,0.0,-0.0,4.341014265217483
-1.0,-3.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,2.0,-2.0,1.0,0.0,2.0,-0.0,0.0,-1.0,1.0,-0.0,-0.0,1.0,-1.0,0.0,1.0,1.0,2.0,1.0,-1.0,0.0,1.0,1.0,-0.0,0.0,3.0,-2.0,2.0,0.0,-2.0,0.0,2.0,9.67669634702689
-1.0,1.0,0.0,2.0,-1.0,-1.0,0.0,-0.0,-0.0,-1.0,0.0,-0.0,1.0,-0.0,-2.0,-1.0,-0.0,-1.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,2.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,2.0,1.0,-1.0,1.0,0.0,0.0,14.097064408616328
-1.0,-2.0,-1.0,-1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-3.0,1.0,1.0,-0.0,1.0,1.0,0.0,-1.0,-0.0,-2.0,0.0,-0.0,1.0,-2.0,-1.0,3.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-1.0,0.0,1.0,-7.831784265019519
-0.0,1.0,1.0,0.0,-0.0,1.0,-1.0,-2.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-1.0,2.0,1.0,-1.0,-1.0,0.0,-2.0,-2.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-2.0,0.0,1.0,29.203852839533862
1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.0,-1.0,2.0,-1.0,-1.0,-0.0,-1.0,0.0,-1.0,-0.0,0.0,2.0,2.0,-1.0,-0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,31.43158022071901
-1.0,1.0,-0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-2.0,1.0,1.0,1.0,-1.0,-1.0,-0.0,-1.0,0.0,-1.0,1.0,1.0,-1.0,-0.0,-0.0,1.0,-1.0,2.0,-1.0,-0.0,1.0,-0.0,0.0,1.0,-17.851105563686147
-1.0,-1.0,1.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,1.0,-2.0,1.0,-1.0,-0.0,0.0,1.0,1.0,2.0,-0.0,1.0,1.0,0.0,-1.0,0.0,-0.0,0.0,-1.0,1.0,1.0,1.0,-0.0,0.0,3.0,-0.0,0.0,-1.0,-1.0,-0.0,3.0,-22.304968235042306
-2.0,-1.0,1.0,-1.0,-0.0,-1.0,2.0,1.0,1.0,-1.0,0.0,-0.0,0.0,1.0,-4.0,3.0,0.0,-3.0,1.0,-2.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-0.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,2.0,0.0,-1.0,-36.85957372964165
-0.0,1.0,-2.0,2.0,-0.0,-2.0,-2.0,0.0,-1.0,-1.0,1.0,-0.0,0.0,1.0,1.0,-1.0,-0.0,-0.0,-1.0,3.0,-1.0,-1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,1.0,-0.0,-0.0,-0.0,1.0,-9.93114632301949
-0.0,1.0,1.0,1.0,-2.0,-0.0,1.0,-2.0,-1.0,1.0,-1.0,-0.0,-1.0,0.0,-1.0,-0.0,-1.0,3.0,0.0,2.0,-0.0,-2.0,-0.0,1.0,-1.0,1.0,-0.0,1.0,0.0,-1.0,1.0,1.0,-1.0,2.0,-0.0,1.0,-0.0,-0.0,-0.0,33.95472406980418
-1.0,-2.0,0.0,-2.0,-0.0,1.0,0.0,-2.0,0.0,-0.0,-0.0,2.0,1.0,-1.0,-0.0,-1.0,-0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,-2.0,1.0,0.0,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,52.18736628457238
1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.0,1.0,0.0,1.0,2.0,-0.0,3.0,1.0,-0.0,-1.0,1.0,0.0,-1.0,-2.0,-0.0,-2.0,1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-1.0,2.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,5.113981915505978
2.0,1.0,1.0,2.0,1.0,-0.0,-2.0,0.0,1.0,3.0,-0.0,-2.0,1.0,-0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0,-0.0,-1.0,-2.0,-0.0,-0.0,-1.0,2.0,1.0,2.0,-0.0,-1.0,-0.0,1.0,1.0,1.0,2.0,-1.0,-0.0,-1.0,24.54476764634212
1.0,-1.0,-0.0,-1.0,-2.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,-1.0,-2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,1.0,-2.0,-0.0,3.0,-0.0,-0.0,1.0,2.0,2.0,1.0,1.0,0.0,-1.0,-0.0,1.0,8.656439647610304
1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-0.0,-0.0,1.0,1.0,-2.0,-2.0,-0.0,0.0,2.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,1.0,-2.0,1.0,1.0,36.955517114380875
1.0,-2.0,0.0,-1.0,-1.0,1.0,1.0,-0.0,-1.0,-0.0,0.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,1.0,-1.0,2.0,3.0,2.0,0.0,1.0,-2.0,1.0,1.0,1.0,-0.0,-0.0,1.0,2.0,0.0,1.0,-1.0,1.0,-0.0,-0.0,29.73426194112001
-1.0,-1.0,0.0,1.0,-0.0,-0.0,-1.0,-0.0,1.0,-0.0,-1.0,2.0,0.0,-0.0,-0.0,-2.0,-1.0,1.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,-0.0,0.0,0.0,2.0,-0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,16.73916133782249
0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,-0.0,0.0,2.0,0.0,0.0,1.0,1.0,-2.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,1.0,-2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.0,13.692713093301744
-2.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.0,0.0,-1.0,-0.0,2.0,1.0,0.0,-1.0,0.0,2.0,1.0,-2.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,0.0,-0.0,9.43443581786125
-0.0,-2.0,-0.0,-1.0,1.0,1.0,-2.0,-0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.0,0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-1.0,2.0,1.0,1.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,1.0,-1.0,0.0,1.0,0.0,6.919596216000111
1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-0.0,0.0,3.0,-0.0,-1.0,-1.0,2.0,1.0,-1.0,0.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,2.0,-1.0,1.0,-0.0,2.0,-1.0,-1.0,3.0,2.0,1.0,-0.0,-0.0,-1.0,1.0,-0.0,1.0,0.2980829715844787
