Smoother_GS,CGS,Smoother_JAC,Smoother,Smoother_GSRB,Smoother_GSRBAC,CGS_IP_CG,Smoother_GSACBE,CGS_IP_AMG,CGS_RED_AMG,Smoother_GSAC,numCore,post,pre,performance
1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,1820.0,2.0,3.0,150.7699883054942
0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,657.0,1.0,2.0,280.5142128944397
0.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1236.0,-1.0,5.0,244.41474918723108
1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,266.0,5.0,2.0,386.1248193446547
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,20.0,-0.0,3.0,2.002612022869289
0.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-128.0,1.0,3.0,142.32291074562818
-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,443.0,2.0,4.0,301.2269307918847
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-576.0,3.0,-1.0,190.0328658435494
-0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,882.0,4.0,4.0,333.59352948851887
-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,490.0,0.0,3.0,318.8125319249928
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,1324.0,1.0,4.0,199.56323721557857
0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,403.0,2.0,5.0,274.07459570206703
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,110.0,5.0,3.0,564.3704421527684
-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1390.0,-1.0,7.0,313.893919062987
-0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,2367.0,4.0,1.0,2529.0304750412706
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-30.0,6.0,-1.0,2249.5336282998323
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,3802.0,-4.0,5.0,-60.014824440144004
-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,4634.0,7.0,-1.0,912.5245005607605
1.0,1.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,978.0,1.0,2.0,253.62865141574295
0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,4070.0,4.0,1.0,1931.3564260751011
1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-150.0,6.0,2.0,117.31408450454474
-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,138.0,6.0,4.0,287.0151878535748
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,446.0,7.0,3.0,3189.79328083694
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,2894.0,6.0,2.0,325.03151667788626
-0.0,1.0,1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-321.0,-1.0,1.0,112.50849048681557
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,4143.0,4.0,1.0,208.65329372212292
0.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,4582.0,3.0,8.0,3989.099761882425
-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,3238.0,-2.0,4.0,774.2149217344821
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,363.0,7.0,-0.0,2065.564895012975
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3137.0,1.0,3.0,251.5218163629994
-0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,767.0,-1.0,1.0,-64.1539471521508
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1164.0,-1.0,2.0,-0.7815713756368496
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,19.0,1.0,3.0,225.87851215787234
-0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-379.0,3.0,-0.0,38.78317806227133
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,337.0,1.0,2.0,218.35112953819336
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,257.0,3.0,0.0,1194.717682094872
0.0,1.0,0.0,1.0,0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,616.0,3.0,2.0,385.91493188515307
-0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,765.0,2.0,-1.0,-151.6619690595195
-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,878.0,2.0,4.0,2657.1242641538383
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,866.0,4.0,2.0,431.71003654971724
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,592.0,4.0,2.0,386.8913164224476
0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,4641.0,-1.0,3.0,-9.742472117231229
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-301.0,1.0,1.0,159.66077129617335
-0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1069.0,4.0,1.0,277.66050345599655
-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,275.0,2.0,0.0,-94.82031246786939
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,4180.0,2.0,4.0,299.59018861316144
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,2882.0,0.0,2.0,-88.76893957490103
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,4793.0,-2.0,4.0,362.323967994377
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.0,5.0,-0.0,1312.4537036180498
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,242.0,3.0,5.0,223.03135453648866
-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,5660.0,3.0,5.0,3017.1922122210267
-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,4232.0,-3.0,4.0,131.3178482000716
-0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,357.0,1.0,-2.0,-229.74324886631223
-0.0,1.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,666.0,1.0,-2.0,-80.91650493135677
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1224.0,2.0,3.0,248.9357158923522
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015.0,1.0,4.0,124.88136769011618
1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,3144.0,2.0,2.0,260.01053072027867
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,5471.0,4.0,1.0,182.42758211903276
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,691.0,6.0,2.0,217.87476329933853
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-171.0,3.0,-2.0,727.5187456697226
0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1844.0,4.0,4.0,429.4052711036057
-0.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,5160.0,-4.0,5.0,176.29744000546637
1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,3716.0,-5.0,7.0,236.11430129315707
0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1385.0,2.0,6.0,262.8525943038985
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,2412.0,2.0,0.0,221.94516154527665
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,410.0,3.0,4.0,344.7705035239458
-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,4313.0,1.0,1.0,125.87813656823711
-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,1179.0,6.0,1.0,2445.6415682345632
0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-255.0,-3.0,4.0,-72.03726951824501
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,993.0,4.0,1.0,160.41170780844988
1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1879.0,5.0,-3.0,97.65837125331164
-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4591.0,-1.0,1.0,48.34034227118828
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,3586.0,3.0,4.0,387.0919985789806
1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,742.0,2.0,6.0,330.43650367930536
-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-865.0,3.0,-2.0,748.1529727987946
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,3799.0,3.0,4.0,413.95241745971146
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,1149.0,4.0,-1.0,81.50534129980952
0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,533.0,3.0,3.0,334.98909928128126
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,2514.0,6.0,2.0,377.73577450439336
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,548.0,7.0,6.0,354.8953540168703
-0.0,1.0,1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,4871.0,-2.0,1.0,-31.60437667947263
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,4509.0,-1.0,4.0,183.36031517516824
1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,773.0,3.0,-1.0,127.68719972539694
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-68.0,3.0,1.0,1818.7667258158328
0.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,350.0,2.0,-1.0,-117.0692431010306
-0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,1.0,-56.0,0.0,2.0,86.98762336298824
1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,1604.0,1.0,4.0,144.20195549875498
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2764.0,6.0,-0.0,339.96081462055446
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,530.0,1.0,5.0,193.67988567110152
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-439.0,-0.0,2.0,1732.40276991874
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,183.0,0.0,3.0,1577.9216686353088
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,4779.0,-2.0,5.0,280.1377127271146
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,95.0,3.0,4.0,180.34500516895207
-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,4498.0,3.0,-2.0,67.71199739892036
0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,628.0,3.0,-1.0,75.56760967373849
0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,1794.0,0.0,4.0,239.97743280641737
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-53.0,1.0,0.0,-47.358298601908615
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,4275.0,2.0,2.0,270.43696135245267
0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,754.0,1.0,2.0,321.0104372348637
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1052.0,-0.0,5.0,292.8179029095918
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,3748.0,-0.0,1.0,-171.3669683545828
0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,4571.0,1.0,4.0,78.80405169548467
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,164.0,6.0,5.0,591.7547443255783
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,297.0,1.0,-1.0,97.00897152591497
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,3457.0,2.0,4.0,380.48285312019294
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,352.0,4.0,3.0,494.523092917353
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-980.0,4.0,-4.0,367.2829400494695
0.0,1.0,1.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-29.0,-1.0,-0.0,-52.73603413924575
1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,646.0,5.0,-1.0,356.8663699019701
0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-133.0,2.0,2.0,146.4755179161206
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,3.0,308.7429460089654
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,304.0,4.0,-1.0,106.5841737061739
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,57.0,5.0,-0.0,1180.5480673402549
1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,4593.0,3.0,-0.0,53.056843861565
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,113.0,3.0,3.0,269.15445954259485
-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,1177.0,1.0,1.0,-17.323884705780074
1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,4497.0,1.0,3.0,161.6528676526621
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1063.0,2.0,2.0,2097.223537117243
0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,1502.0,4.0,4.0,430.86285384483637
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,909.0,4.0,4.0,438.4228645134718
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,425.0,1.0,1.0,-18.00435437813867
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,412.0,-2.0,2.0,-107.31040986813606
1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,1015.0,3.0,6.0,210.12705945149065
0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,409.0,-2.0,4.0,1090.3359016932548
0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,621.0,7.0,0.0,211.9099399097264
1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,614.0,2.0,3.0,87.25829530525954
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,242.0,9.0,5.0,519.6605804659426
1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-30.0,4.0,3.0,159.00316541790963
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,2966.0,-3.0,-2.0,-97.99520016834141
-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,3252.0,2.0,5.0,232.52280811518432
-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-65.0,4.0,1.0,2344.236999022961
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-198.0,5.0,3.0,126.76807806920262
0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,172.0,2.0,3.0,254.69196218587462
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,475.0,2.0,-3.0,175.6745259985328
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,758.0,5.0,8.0,370.77296196073297
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,849.0,2.0,4.0,329.3221706338227
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,575.0,1.0,1.0,-231.7122500676662
1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,839.0,2.0,6.0,169.41043198518457
-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,396.0,4.0,-2.0,-98.950733547844
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,4394.0,0.0,-1.0,485.6041043542326
-0.0,1.0,-0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,77.0,4.0,2.0,331.3110074613244
-0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-264.0,-2.0,4.0,140.79658306390047
0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,0.0,355.0,1.0,-0.0,80.16523263845593
1.0,1.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-38.0,6.0,-2.0,173.12791660521182
0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,5199.0,8.0,-3.0,161.5180803962052
-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,372.0,3.0,1.0,-62.83969769375399
0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,-209.0,-0.0,5.0,199.38976147938521
-0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1049.0,1.0,3.0,313.8883172594011
-0.0,1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,2631.0,1.0,0.0,-58.75177743206732
-0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,295.0,1.0,1.0,76.72041007513181
0.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,103.0,2.0,2.0,283.02696577310564
-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,199.0,-3.0,3.0,-72.72885475773364
-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,359.0,1.0,-1.0,-84.19946485422552
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,4791.0,0.0,3.0,121.53507626559586
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,1383.0,3.0,1.0,-36.22565989354626
-0.0,1.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,3188.0,5.0,3.0,454.7133352093399
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,121.0,-3.0,6.0,88.94365196656436
0.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,392.0,1.0,2.0,300.83536144532263
1.0,1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,3860.0,6.0,1.0,517.6836679454893
-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,3880.0,3.0,2.0,2287.583436909318
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-663.0,2.0,1.0,1574.21307810694
1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,3187.0,3.0,0.0,382.0899810858071
0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1531.0,-1.0,6.0,339.59476460143924
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,366.0,1.0,7.0,123.96151714427398
-0.0,1.0,0.0,1.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1151.0,3.0,3.0,1427.6647858828308
0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-283.0,4.0,5.0,316.6645187020302
0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,4022.0,1.0,0.0,811.3704073153436
-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,611.0,-3.0,3.0,88.33229372696952
-0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,1167.0,3.0,1.0,387.95598669461907
0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,966.0,4.0,5.0,442.46877534314996
-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1110.0,5.0,2.0,129.51796577656643
1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1597.0,3.0,3.0,430.89161632172767
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,131.0,10.0,2.0,4845.190841382742
0.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,527.0,5.0,2.0,2472.369574892521
-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,2503.0,3.0,5.0,424.1167426504195
1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,1947.0,5.0,1.0,202.6631311800331
-0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,470.0,5.0,3.0,2761.4029844731094
0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,4434.0,-0.0,5.0,296.54716442078353
-0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,231.0,3.0,5.0,491.19208360612396
1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,5531.0,2.0,-3.0,-203.12224976047875
-0.0,1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,4191.0,3.0,3.0,143.69268275871875
-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,4637.0,-2.0,6.0,185.84153743423522
-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-452.0,-2.0,-1.0,-31.005176155408847
-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,5679.0,2.0,-0.0,-33.334523200150585
-0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,3065.0,-2.0,1.0,-51.84474951578304
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1083.0,3.0,1.0,173.0222357960418
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,860.0,-1.0,5.0,114.1956898466684
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,4074.0,1.0,5.0,126.2929566755891
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-680.0,-4.0,3.0,-399.5379940606654
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1569.0,3.0,-2.0,167.93255499061198
0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,-610.0,6.0,3.0,456.2622502803803
0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,4053.0,4.0,6.0,3266.548341834545
-0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,444.0,2.0,2.0,1073.0767776042223
-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,248.0,1.0,2.0,164.92453388087452
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,1684.0,0.0,4.0,269.4431653613225
-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,465.0,1.0,-1.0,-234.62210857830942
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,4835.0,1.0,6.0,457.3083133921028
-0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,632.0,-0.0,-0.0,-124.22453984012829
-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,346.0,9.0,0.0,98.05674629984425
1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,2402.0,5.0,2.0,106.44029580354692
