wlt,ae,msca,ipc,lro,pra,awlf,wlpg,wlflt,rnb,wlur,cf,dfr,dpa,cwle,saa,ls,wlprop,cyc,disabledOptimizations,wls,lur,lus,ucts,cts,scyc,ivecyc,cse,ivesli,sde,rip,dl,ive,prfunr,wlsd,dr,wlsimp,phm,enabledOptimizations,rco,wlf,cp,uip,lir,extrema,saacyc,dcr,inl,srf,lao,vp,as,maxoptcyc,maxwlur,maxprfur,initwheap,maxae,maxlur,initmheap,performance
1.0,1.0,-0.0,-1.0,-0.0,1.0,1.0,-1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,2.0,1.0,1.0,0.0,-1.0,-0.0,-1.0,1.0,-1.0,0.0,2.0,0.0,1.0,-0.0,-0.0,-3.0,-1.0,-0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-2.0,0.0,-0.0,-1.0,-0.0,0.0,-2.0,1.0,-0.0,1.0,1.0,3.0,-70.0,-17.0,-103.0,-3.0,-24.0,3829.0,-55.37073890864849
-1.0,-0.0,1.0,-1.0,-3.0,-0.0,2.0,-1.0,-1.0,1.0,0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-1.0,2.0,0.0,-0.0,-0.0,-1.0,1.0,2.0,-2.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-1.0,0.0,-0.0,-0.0,-2.0,1.0,-2.0,-0.0,1.0,-3.0,-0.0,-1.0,-0.0,1.0,-30.0,4.0,-21.0,-1191.0,5.0,-3.0,-6670.0,-56.13945295661688
1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.0,-1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,1.0,-1.0,1.0,-2.0,-1.0,-0.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,-14.0,17.0,45.0,-1262.0,1.0,22.0,24715.0,-67.07121629267931
-1.0,2.0,-0.0,0.0,-1.0,2.0,0.0,-0.0,-3.0,-1.0,-2.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-1.0,2.0,0.0,0.0,-3.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.0,0.0,1.0,0.0,-0.0,1.0,0.0,2.0,-2.0,1.0,-1.0,0.0,-0.0,0.0,2.0,-2.0,1.0,0.0,2.0,-33.0,-27.0,70.0,1041.0,-6.0,-16.0,2871.0,52.31009275093675
1.0,1.0,-0.0,-0.0,0.0,0.0,-1.0,3.0,-1.0,-2.0,-0.0,0.0,-0.0,0.0,-1.0,3.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,2.0,1.0,-0.0,1.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-1.0,-1.0,-1.0,-2.0,0.0,-0.0,0.0,3.0,-2.0,-3.0,0.0,1.0,-4.0,-40.0,537.0,14.0,-8.0,6396.0,-52.481656808406115
1.0,0.0,0.0,0.0,-2.0,-0.0,0.0,3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,3.0,-1.0,1.0,-1.0,-0.0,-0.0,0.0,2.0,-1.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-2.0,1.0,-2.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,4.0,-9.0,22.0,-35.0,752.0,17.0,12.0,22463.0,-12.471591579727829
2.0,1.0,-1.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,3.0,-1.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,-0.0,-0.0,2.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,0.0,-2.0,0.0,0.0,0.0,-0.0,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0,-1.0,1.0,-5.0,-14.0,-23.0,-384.0,3.0,-2.0,9221.0,13.122654903680086
1.0,-0.0,1.0,-3.0,-1.0,0.0,1.0,-1.0,1.0,-0.0,3.0,0.0,-0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.0,2.0,-1.0,-1.0,2.0,-2.0,-1.0,-1.0,-0.0,1.0,-2.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,1.0,1.0,-2.0,-0.0,0.0,3.0,0.0,-1.0,-0.0,1.0,30.0,-26.0,2.0,379.0,24.0,-4.0,2583.0,316.5888734012842
-1.0,-0.0,1.0,2.0,1.0,0.0,-0.0,1.0,2.0,-1.0,0.0,-1.0,0.0,-0.0,1.0,-0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,-0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,-3.0,-2.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.0,0.0,-0.0,-0.0,1.0,-1.0,0.0,0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,-4.0,-25.0,-1.0,-434.0,8.0,-5.0,11490.0,46.27932236343622
2.0,-3.0,-1.0,-1.0,-0.0,0.0,1.0,1.0,0.0,-1.0,-0.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,3.0,-1.0,1.0,2.0,-2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,-1.0,-1.0,-3.0,1.0,-1.0,0.0,-21.0,5.0,-2.0,-237.0,4.0,21.0,-22538.0,-122.95026952773333
-1.0,-0.0,0.0,2.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-2.0,3.0,1.0,1.0,0.0,-2.0,0.0,-2.0,-2.0,2.0,-1.0,3.0,-0.0,-0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-0.0,0.0,0.0,1.0,1.0,1.0,-2.0,-0.0,1.0,0.0,-0.0,2.0,-1.0,3.0,-2.0,-3.0,-0.0,32.0,17.0,-10.0,-665.0,-14.0,-6.0,6123.0,177.52206726372242
-0.0,-1.0,2.0,1.0,3.0,0.0,2.0,2.0,-2.0,-3.0,-2.0,-0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,-2.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,1.0,0.0,-2.0,-1.0,0.0,-1.0,-0.0,-2.0,0.0,2.0,-0.0,30.0,17.0,-8.0,-2089.0,7.0,5.0,6104.0,-50.563176572322845
-0.0,2.0,1.0,-0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,3.0,-1.0,1.0,0.0,-0.0,0.0,0.0,-1.0,-2.0,-3.0,-2.0,-3.0,-0.0,-1.0,-0.0,-1.0,-3.0,-2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,-1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.0,11.0,-37.0,-14.0,393.0,-29.0,-7.0,10642.0,-30.937131149694324
1.0,0.0,-1.0,-1.0,2.0,-0.0,1.0,0.0,-0.0,2.0,2.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0,2.0,2.0,1.0,-0.0,1.0,0.0,0.0,-2.0,-1.0,3.0,-2.0,0.0,-0.0,-1.0,0.0,-1.0,2.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0,-3.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0,-1.0,-0.0,0.0,0.0,8.0,-32.0,-16.0,248.0,24.0,7.0,-2907.0,-91.94579170644283
1.0,-1.0,-0.0,-1.0,-1.0,-0.0,1.0,1.0,0.0,-1.0,1.0,2.0,-0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-0.0,-1.0,2.0,-2.0,0.0,1.0,-1.0,-1.0,-0.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-2.0,-2.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,20.0,-16.0,-25.0,-382.0,-3.0,-5.0,3878.0,-100.29099060595036
-0.0,-1.0,-0.0,-0.0,-1.0,2.0,2.0,-1.0,2.0,-0.0,-1.0,-1.0,-0.0,-0.0,1.0,-0.0,-0.0,-1.0,1.0,0.0,-0.0,1.0,1.0,-2.0,1.0,3.0,-2.0,-1.0,2.0,-0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,2.0,-1.0,0.0,0.0,5.0,17.0,13.0,-1498.0,10.0,-11.0,-11189.0,-28.88815631903708
-2.0,-1.0,2.0,-1.0,1.0,0.0,-0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-0.0,-1.0,1.0,1.0,-1.0,-0.0,-3.0,-1.0,-0.0,-1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,-0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-5.0,-11.0,22.0,73.0,-14.0,25.0,-8416.0,-95.76874024420977
1.0,2.0,0.0,-0.0,2.0,-0.0,1.0,-2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-1.0,2.0,1.0,2.0,-2.0,-0.0,-1.0,1.0,-0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,-2.0,0.0,0.0,-2.0,0.0,-2.0,-1.0,-0.0,0.0,-6.0,5.0,4.0,456.0,9.0,7.0,3049.0,-135.29538286477327
-3.0,1.0,1.0,-2.0,0.0,-0.0,-2.0,-3.0,1.0,-3.0,-1.0,2.0,1.0,0.0,1.0,-3.0,-0.0,-1.0,1.0,1.0,2.0,0.0,-1.0,0.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,3.0,1.0,0.0,-1.0,-0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,3.0,1.0,-1.0,1.0,2.0,2.0,-0.0,1.0,-0.0,1.0,23.0,44.0,-27.0,2194.0,-14.0,17.0,8029.0,170.31691800057888
1.0,-2.0,-2.0,-0.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,-1.0,1.0,0.0,0.0,1.0,2.0,0.0,-1.0,3.0,1.0,-1.0,0.0,-2.0,1.0,-2.0,-0.0,-0.0,-2.0,1.0,1.0,-3.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-2.0,0.0,1.0,0.0,2.0,0.0,-0.0,1.0,2.0,1.0,-0.0,0.0,37.0,13.0,-17.0,-1561.0,-1.0,3.0,16706.0,23.153595808893442
-2.0,-1.0,2.0,0.0,-2.0,0.0,0.0,-2.0,1.0,1.0,1.0,-2.0,-0.0,0.0,-0.0,-2.0,-0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,1.0,2.0,1.0,-1.0,-2.0,-0.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-1.0,0.0,2.0,1.0,0.0,36.0,27.0,-6.0,-476.0,21.0,-14.0,15891.0,38.00018490292132
-3.0,-3.0,0.0,1.0,-0.0,2.0,-2.0,0.0,-1.0,2.0,-2.0,0.0,0.0,0.0,-1.0,2.0,-0.0,1.0,-3.0,1.0,-0.0,1.0,1.0,0.0,-0.0,1.0,-1.0,0.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1.0,-1.0,0.0,1.0,-2.0,-0.0,2.0,2.0,1.0,2.0,0.0,0.0,11.0,9.0,49.0,1647.0,-19.0,-2.0,-923.0,188.11843320727348
-0.0,2.0,0.0,-0.0,-1.0,0.0,2.0,1.0,1.0,-1.0,0.0,1.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,1.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,-2.0,1.0,1.0,0.0,0.0,-0.0,-1.0,-2.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,1.0,2.0,0.0,1.0,-1.0,1.0,-0.0,-1.0,-0.0,-3.0,-49.0,-14.0,918.0,18.0,3.0,-14842.0,55.82211646437645
-2.0,1.0,-0.0,1.0,-1.0,0.0,-2.0,-0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-2.0,-1.0,1.0,2.0,-1.0,-0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,2.0,2.0,1.0,1.0,0.0,-1.0,-1.0,-0.0,-1.0,0.0,0.0,9.0,-7.0,-42.0,878.0,-11.0,28.0,7929.0,-51.88391735032201
3.0,2.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,0.0,0.0,2.0,2.0,1.0,-1.0,0.0,1.0,-1.0,2.0,1.0,1.0,-1.0,2.0,-2.0,-0.0,-2.0,0.0,2.0,1.0,1.0,-1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,2.0,1.0,-0.0,-1.0,-1.0,-1.0,-2.0,1.0,-0.0,-1.0,-2.0,-2.0,-2.0,1.0,-0.0,5.0,14.0,-21.0,-2196.0,6.0,22.0,-8599.0,-48.13581670075655
-4.0,-0.0,0.0,-0.0,2.0,1.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-0.0,-0.0,0.0,1.0,-1.0,0.0,-0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,2.0,2.0,1.0,0.0,0.0,-0.0,1.0,-1.0,2.0,-0.0,0.0,40.0,5.0,3.0,527.0,-5.0,5.0,23166.0,9.724286097101867
-1.0,-2.0,-1.0,-1.0,2.0,-0.0,-1.0,0.0,2.0,2.0,1.0,-1.0,-0.0,0.0,-1.0,2.0,0.0,1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,-1.0,3.0,-0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,0.0,6.0,19.0,-5.0,1215.0,-11.0,-2.0,4627.0,36.95262369699776
-2.0,-1.0,0.0,1.0,0.0,-0.0,1.0,1.0,2.0,-0.0,-1.0,2.0,0.0,0.0,-1.0,3.0,-0.0,-0.0,-0.0,1.0,-2.0,-2.0,-0.0,-2.0,-1.0,4.0,-1.0,1.0,-0.0,1.0,2.0,0.0,2.0,-2.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-1.0,1.0,-3.0,-0.0,1.0,-0.0,0.0,-0.0,2.0,-1.0,-0.0,0.0,-21.0,-8.0,-11.0,-1498.0,-24.0,-28.0,-11604.0,79.19655485451221
1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-1.0,-2.0,-0.0,-2.0,1.0,1.0,1.0,0.0,2.0,2.0,-0.0,-1.0,-0.0,2.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,1.0,1.0,-0.0,2.0,-3.0,0.0,0.0,2.0,-1.0,1.0,0.0,0.0,-8.0,28.0,-24.0,-449.0,-11.0,11.0,12756.0,71.13768258690834
-2.0,1.0,-0.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,2.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,-1.0,1.0,1.0,2.0,3.0,1.0,-1.0,0.0,-1.0,-1.0,-2.0,1.0,-2.0,-2.0,-0.0,0.0,0.0,-0.0,0.0,2.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-2.0,-0.0,3.0,2.0,0.0,1.0,-3.0,-0.0,15.0,-3.0,-33.0,-786.0,-7.0,32.0,-27072.0,205.46688942611217
-1.0,3.0,0.0,1.0,1.0,0.0,-0.0,-1.0,1.0,0.0,-2.0,-2.0,0.0,-0.0,3.0,1.0,-0.0,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,-0.0,1.0,1.0,2.0,0.0,-2.0,0.0,-1.0,-1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-3.0,1.0,1.0,2.0,0.0,16.0,-3.0,-8.0,-444.0,21.0,-19.0,2797.0,-126.80388004332781
-0.0,-2.0,-1.0,2.0,1.0,-0.0,1.0,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-0.0,-1.0,3.0,1.0,-1.0,1.0,2.0,-0.0,3.0,1.0,-3.0,2.0,-1.0,-1.0,-1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-1.0,0.0,-2.0,-0.0,0.0,1.0,-1.0,0.0,4.0,13.0,19.0,219.0,-5.0,-9.0,-999.0,-149.42241805791855
-1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-2.0,-0.0,-1.0,1.0,1.0,-2.0,1.0,-2.0,1.0,-2.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,-1.0,-0.0,-1.0,0.0,-0.0,1.0,-3.0,-1.0,2.0,-0.0,-4.0,-33.0,-11.0,-1784.0,-4.0,-14.0,13556.0,-14.135764869861305
1.0,0.0,-0.0,2.0,1.0,0.0,1.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-1.0,-2.0,1.0,-0.0,0.0,2.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,-0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-0.0,-18.0,-10.0,-23.0,-1243.0,-13.0,16.0,-15676.0,39.04758666269481
1.0,6.0,1.0,1.0,-0.0,0.0,-2.0,2.0,-2.0,-1.0,1.0,2.0,-0.0,0.0,2.0,3.0,0.0,-2.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,-2.0,-0.0,-1.0,-0.0,2.0,3.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-1.0,-1.0,-1.0,-2.0,-0.0,-2.0,-1.0,-3.0,-1.0,-1.0,-0.0,14.0,-19.0,-3.0,-468.0,-8.0,-19.0,-13688.0,-113.85978066921234
-2.0,1.0,-0.0,1.0,3.0,0.0,-0.0,-1.0,-0.0,-2.0,-1.0,1.0,-0.0,0.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,1.0,-3.0,-0.0,-0.0,1.0,0.0,1.0,1.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-1.0,-1.0,-2.0,3.0,-1.0,0.0,1.0,-0.0,-0.0,0.0,-1.0,0.0,16.0,19.0,27.0,120.0,-14.0,-10.0,-2066.0,203.6485462039709
2.0,1.0,-1.0,-1.0,0.0,0.0,1.0,-2.0,3.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-0.0,-1.0,2.0,1.0,1.0,0.0,-1.0,-1.0,-0.0,-0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-1.0,1.0,-2.0,0.0,1.0,-2.0,-1.0,-1.0,-2.0,0.0,-37.0,10.0,10.0,-143.0,-30.0,-16.0,-10497.0,107.81121512502432
0.0,-1.0,0.0,2.0,-0.0,0.0,2.0,-3.0,2.0,1.0,-1.0,-1.0,0.0,-0.0,-1.0,1.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,-1.0,0.0,2.0,-1.0,-2.0,2.0,2.0,-0.0,0.0,-2.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,2.0,-0.0,0.0,0.0,-2.0,0.0,4.0,-7.0,7.0,-440.0,19.0,31.0,8119.0,103.80074825137854
-1.0,1.0,-0.0,-3.0,1.0,-0.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-2.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0,-0.0,-1.0,-0.0,-1.0,-3.0,0.0,2.0,3.0,0.0,-2.0,-23.0,10.0,-3.0,12.0,-18.0,-8307.0,-88.06716264039278
0.0,0.0,-0.0,1.0,-1.0,-0.0,1.0,-0.0,-1.0,1.0,1.0,1.0,0.0,0.0,-2.0,-1.0,-0.0,-0.0,-1.0,1.0,1.0,-0.0,0.0,2.0,0.0,1.0,0.0,-0.0,2.0,-1.0,-0.0,0.0,-1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-1.0,-1.0,-1.0,-0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,1.0,22.0,-21.0,-15.0,446.0,8.0,8.0,3074.0,13.49586156848818
-2.0,2.0,1.0,2.0,-0.0,-0.0,-2.0,1.0,-1.0,0.0,-2.0,1.0,-0.0,2.0,1.0,1.0,0.0,-1.0,-2.0,1.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,2.0,0.0,-0.0,1.0,-0.0,-2.0,1.0,-1.0,-0.0,-13.0,-1.0,-5.0,1184.0,-3.0,-33.0,4697.0,94.790890827775
4.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.0,3.0,-2.0,1.0,0.0,1.0,-1.0,-2.0,0.0,2.0,3.0,0.0,-2.0,-3.0,0.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-2.0,-0.0,1.0,-1.0,-0.0,0.0,0.0,1.0,-0.0,2.0,-0.0,-0.0,-1.0,2.0,1.0,-3.0,0.0,0.0,-1.0,0.0,-1.0,-3.0,-0.0,8.0,11.0,15.0,-667.0,-3.0,2.0,9445.0,-24.19887161999941
3.0,1.0,-1.0,-2.0,-0.0,0.0,1.0,-1.0,1.0,0.0,-2.0,0.0,0.0,0.0,-2.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,-1.0,-0.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,-0.0,1.0,-0.0,0.0,0.0,2.0,-0.0,-0.0,-1.0,-0.0,1.0,0.0,-0.0,2.0,-2.0,-1.0,0.0,2.0,-0.0,1.0,-40.0,26.0,23.0,-1408.0,13.0,17.0,-596.0,-177.1266601383686
1.0,1.0,-1.0,-1.0,1.0,-0.0,-0.0,1.0,2.0,1.0,2.0,-2.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-2.0,-0.0,0.0,0.0,-3.0,-1.0,-0.0,-1.0,-0.0,-2.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,2.0,-3.0,-3.0,0.0,-0.0,1.0,1.0,3.0,0.0,0.0,-18.0,27.0,-19.0,857.0,0.0,-10.0,-7984.0,-34.50796874985099
0.0,-2.0,-0.0,-0.0,-1.0,0.0,-1.0,1.0,0.0,-0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,0.0,1.0,0.0,-0.0,-1.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,2.0,2.0,-0.0,1.0,-2.0,-0.0,-2.0,0.0,1.0,-1.0,1.0,-0.0,-63.0,-19.0,13.0,-754.0,5.0,0.0,-29739.0,-161.39746171236038
-2.0,-1.0,-2.0,-1.0,1.0,0.0,3.0,-2.0,-1.0,1.0,-0.0,-1.0,0.0,0.0,-0.0,3.0,-0.0,1.0,-0.0,1.0,-2.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,2.0,-2.0,1.0,-2.0,0.0,2.0,0.0,1.0,1.0,-0.0,0.0,-8.0,23.0,2.0,-134.0,2.0,-7.0,-9472.0,137.8048623353243
0.0,-1.0,-1.0,0.0,-1.0,0.0,2.0,1.0,-2.0,-3.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-2.0,-1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,2.0,-1.0,-0.0,2.0,1.0,0.0,-1.0,-1.0,1.0,-0.0,1.0,-0.0,51.0,-7.0,23.0,1170.0,6.0,4.0,-6778.0,-69.92474190145731
-0.0,-2.0,1.0,-3.0,2.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,3.0,2.0,-1.0,-0.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-0.0,1.0,0.0,3.0,-1.0,2.0,-0.0,0.0,-0.0,1.0,0.0,-1.0,0.0,-0.0,-1.0,-0.0,-0.0,-1.0,-0.0,-0.0,2.0,1.0,-0.0,-7.0,-63.0,11.0,1940.0,13.0,-13.0,-7662.0,-71.79854339361191
-1.0,2.0,-2.0,-1.0,-0.0,0.0,2.0,1.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,-1.0,-2.0,2.0,-0.0,-1.0,-0.0,0.0,2.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-2.0,-1.0,-1.0,1.0,-2.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,-18.0,2.0,-4.0,-246.0,-16.0,-13.0,16252.0,93.9988976418972
1.0,-1.0,-1.0,1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,1.0,-1.0,-0.0,-0.0,-2.0,2.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,2.0,-1.0,1.0,0.0,0.0,-0.0,-1.0,-0.0,0.0,-1.0,1.0,-0.0,-25.0,-10.0,-3.0,-377.0,8.0,4.0,-8511.0,-81.24515764415264
